dataset,variant,removed_features,selector,lambda,model,k,selected_features,accuracy,balanced_accuracy,f1,auroc,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,dpd,dpr,equal_opportunity_difference,equalized_odds_difference
german_credit,original,[],FairLasso_lambda0.5,0.5,logistic_regression,8,"['checking_status', 'foreign_worker', 'credit_history', 'purpose', 'employment', 'other_payment_plans', 'housing', 'savings_status']",0.7366666666666667,0.6309523809523809,0.45517241379310347,0.7516402116402116,0.8403780664201559,0.5586596348077019,0.0818448679038758,0.655569514237856,0.10129870129870128,0.10129870129870128
german_credit,original,[],FairLasso_lambda0.5,0.5,random_forest,8,"['checking_status', 'foreign_worker', 'credit_history', 'purpose', 'employment', 'other_payment_plans', 'housing', 'savings_status']",0.7033333333333334,0.6198412698412699,0.4539877300613497,0.7191798941798943,0.8403780664201559,0.5586596348077019,0.051097069505945586,0.8156855707106963,0.018181818181818132,0.05934343434343434
german_credit,original,[],FairLasso_lambda0.5,0.5,gradient_boosting,8,"['checking_status', 'foreign_worker', 'credit_history', 'purpose', 'employment', 'other_payment_plans', 'housing', 'savings_status']",0.7066666666666667,0.6031746031746033,0.41333333333333333,0.7354497354497355,0.8403780664201559,0.5586596348077019,0.08657147121747352,0.6637031310398144,0.04415584415584417,0.08585858585858586
german_credit,original,[],BasicFACMIM_lambda0.5,0.5,logistic_regression,8,"['checking_status', 'duration', 'credit_history', 'purpose', 'property_magnitude', 'savings_status', 'other_payment_plans', 'credit_amount']",0.7766666666666666,0.6785714285714286,0.5379310344827586,0.7926455026455026,0.9015931596754889,0.4972635454500224,0.022140404995273394,0.8881909547738693,0.007792207792207795,0.007792207792207795
german_credit,original,[],BasicFACMIM_lambda0.5,0.5,random_forest,8,"['checking_status', 'duration', 'credit_history', 'purpose', 'property_magnitude', 'savings_status', 'other_payment_plans', 'credit_amount']",0.7533333333333333,0.6587301587301587,0.5066666666666667,0.7613492063492063,0.9015931596754889,0.4972635454500224,0.05671923976317228,0.7613065326633166,0.057142857142857106,0.057142857142857106
german_credit,original,[],BasicFACMIM_lambda0.5,0.5,gradient_boosting,8,"['checking_status', 'duration', 'credit_history', 'purpose', 'property_magnitude', 'savings_status', 'other_payment_plans', 'credit_amount']",0.7566666666666667,0.6642857142857144,0.5165562913907285,0.7706349206349206,0.9015931596754889,0.4972635454500224,0.008010348773570819,0.9611205022941319,0.05454545454545451,0.05454545454545451
german_credit,original,[],SubsetFACMIM_lambda0.5,0.5,logistic_regression,8,"['checking_status', 'duration', 'credit_history', 'foreign_worker', 'other_parties', 'num_dependents', 'other_payment_plans', 'existing_credits']",0.76,0.6571428571428571,0.5,0.7821693121693122,0.5248543772896959,0.5,0.062391163739489525,0.6896039603960397,0.14025974025974025,0.14025974025974025
german_credit,original,[],SubsetFACMIM_lambda0.5,0.5,random_forest,8,"['checking_status', 'duration', 'credit_history', 'foreign_worker', 'other_parties', 'num_dependents', 'other_payment_plans', 'existing_credits']",0.7133333333333334,0.6333333333333333,0.47560975609756095,0.7046296296296297,0.5248543772896959,0.5,0.01363251903079754,0.9457425742574258,0.038961038961038974,0.06628787878787878
german_credit,original,[],SubsetFACMIM_lambda0.5,0.5,gradient_boosting,8,"['checking_status', 'duration', 'credit_history', 'foreign_worker', 'other_parties', 'num_dependents', 'other_payment_plans', 'existing_credits']",0.7366666666666667,0.6436507936507936,0.48366013071895425,0.7493650793650793,0.5248543772896959,0.5,0.011791631424448973,0.9458656920968479,0.018181818181818132,0.018181818181818132
german_credit,original,[],ProxyRank_lambda1.0,1.0,logistic_regression,8,"['checking_status', 'savings_status', 'credit_history', 'duration', 'property_magnitude', 'other_payment_plans', 'foreign_worker', 'other_parties']",0.75,0.6531746031746032,0.4966442953020134,0.7847089947089947,0.7036462330579747,0.4974128066072939,0.012886213244440031,0.9358910891089108,0.0649350649350649,0.0649350649350649
