dataset,selector,model,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,equal_opportunity_difference,equalized_odds_difference,mean_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,k,lambda_values,selector_runtime_seconds,n_selected_features,selected_features
COMPAS,ProxyRank_k5_lambda2.0,logistic_regression,0.638,0.6278906853759921,0.5471226021684737,0.6825533517404349,0.18738458189358567,0.5390236043223912,0.23740778090334902,0.23740778090334902,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.24763250350952148,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,ProxyRank_k5_lambda2.0,random_forest,0.63,0.6284992976863808,0.604982206405694,0.6615276704426807,0.14687547850663502,0.7215290821519638,0.15878491941333617,0.15878491941333617,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.24763250350952148,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,ProxyRank_k5_lambda2.0,gradient_boosting,0.636,0.6285251770954736,0.5673534072900158,0.6798511844737825,0.1887516119331945,0.5796628691861778,0.22886258691152278,0.22886258691152278,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.24763250350952148,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,FairmRMR_k5_lambda2.0,logistic_regression,0.638,0.6278906853759921,0.5471226021684737,0.6825533517404349,0.18738458189358567,0.5390236043223912,0.23740778090334902,0.23740778090334902,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.8251173496246338,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,FairmRMR_k5_lambda2.0,random_forest,0.63,0.6284992976863808,0.604982206405694,0.6615276704426807,0.14687547850663502,0.7215290821519638,0.15878491941333617,0.15878491941333617,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.8251173496246338,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,FairmRMR_k5_lambda2.0,gradient_boosting,0.636,0.6285251770954736,0.5673534072900158,0.6798511844737825,0.1887516119331945,0.5796628691861778,0.22886258691152278,0.22886258691152278,0.007741074845776891,0.09593303513082835,0.5913825451848627,5,0.0|0.5|1.0|2.0,0.8251173496246338,5,priors_count|juv_fel_count|juv_misd_count|juv_other_count|c_charge_degree
COMPAS,FairCFS_k5_lambda2.0,logistic_regression,0.638,0.6278906853759921,0.5471226021684737,0.6825533517404349,0.18738458189358567,0.5390236043223912,0.23740778090334902,0.23740778090334902,0.007741074845776891,0.09593303513082833,0.5913825451848627,5,0.0|0.5|1.0|2.0,3.3411285877227783,5,priors_count|juv_fel_count|c_charge_degree|juv_misd_count|juv_other_count
COMPAS,FairCFS_k5_lambda2.0,random_forest,0.63,0.6284992976863808,0.604982206405694,0.6615276704426807,0.14687547850663502,0.7215290821519638,0.15878491941333617,0.15878491941333617,0.007741074845776891,0.09593303513082833,0.5913825451848627,5,0.0|0.5|1.0|2.0,3.3411285877227783,5,priors_count|juv_fel_count|c_charge_degree|juv_misd_count|juv_other_count
COMPAS,FairCFS_k5_lambda2.0,gradient_boosting,0.636,0.6285251770954736,0.5673534072900158,0.6798511844737825,0.1887516119331945,0.5796628691861778,0.22886258691152278,0.22886258691152278,0.007741074845776891,0.09593303513082833,0.5913825451848627,5,0.0|0.5|1.0|2.0,3.3411285877227783,5,priors_count|juv_fel_count|c_charge_degree|juv_misd_count|juv_other_count
COMPAS,FairLasso_k5_lambda2.0,logistic_regression,0.638,0.6329237842478284,0.5883244882486732,0.6741095252288541,0.17509791514082623,0.6363664227424236,0.2016612706331935,0.2016612706331935,0.030325880643766335,0.37730716149958743,0.6231461615235467,5,0.0|0.5|1.0|2.0,1.4399256706237793,5,c_charge_desc|priors_count|c_charge_degree|juv_fel_count|juv_misd_count
COMPAS,FairLasso_k5_lambda2.0,random_forest,0.6193333333333333,0.6161128770585285,0.5816849816849817,0.6502353241440608,0.11315171450656858,0.7677138366566305,0.09089220317392921,0.09145340476705566,0.030325880643766335,0.37730716149958743,0.6231461615235467,5,0.0|0.5|1.0|2.0,1.4399256706237793,5,c_charge_desc|priors_count|c_charge_degree|juv_fel_count|juv_misd_count
