dataset,model,selector,selector_family,selector_lambda,method_label,accuracy_mean,accuracy_std,accuracy_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,f1_mean,f1_std,f1_count,auroc_mean,auroc_std,auroc_count,dpd_mean,dpd_std,dpd_count,dpr_mean,dpr_std,dpr_count,equal_opportunity_difference_mean,equal_opportunity_difference_std,equal_opportunity_difference_count,equalized_odds_difference_mean,equalized_odds_difference_std,equalized_odds_difference_count,joint_subset_mi_sensitive_mean,joint_subset_mi_sensitive_std,joint_subset_mi_sensitive_count,sensitive_attacker_balanced_accuracy_mean,sensitive_attacker_balanced_accuracy_std,sensitive_attacker_balanced_accuracy_count
Adult,logistic_regression,BasicFACMIM_k8_lambda2.0,Basic FA-CMIM,2.0,"Basic FA-CMIM, lambda=2",0.7327999999999999,0.008129507296810105,5,0.7081424577945122,0.01155953576193094,5,0.5477373615106115,0.01925369072438166,5,0.7948601507902479,0.011074474735508828,5,0.05639043923539687,0.024982784557003125,5,0.8451306531041178,0.06845985035291788,5,0.03774837803204194,0.03565874234556865,5,0.04499762711146753,0.028978573047633346,5,0.26302378698133405,0.010254962810042791,5,0.555224011296087,0.019931858481602668,5
Adult,logistic_regression,CMIM_k8,CMIM,,CMIM,0.7838666666666667,0.0048396510434351205,5,0.8033893160312358,0.008603374285969958,5,0.6563529463685969,0.009967459263356243,5,0.8822819466277261,0.005574129646872902,5,0.32511267065479776,0.025904643432402053,5,0.3338153405479718,0.04104944099633267,5,0.12266536295480587,0.06449843016336418,5,0.2393204629987325,0.019671353657840264,5,0.5883442850429316,0.007033753597360757,5,0.8505469191583195,0.013465602292155845,5
Adult,logistic_regression,FairCFS_k8_lambda0.0,FairCFS-style,0.0,"FairCFS-style, lambda=0",0.7932,0.010597693669431644,5,0.8100096006758477,0.005704980221417863,5,0.6667281428090228,0.014154217360449457,5,0.8926430549826799,0.011428884369534547,5,0.31706844567639203,0.026112080993516185,5,0.3350212471097266,0.03622486695697439,5,0.10909450008960189,0.05454321977538746,5,0.22935168409048448,0.019221186737416962,5,0.5874491960194538,0.014015355667920233,5,0.8534660796469064,0.017122139503806862,5
Adult,logistic_regression,FairCFS_k8_lambda0.5,FairCFS-style,0.5,"FairCFS-style, lambda=0.5",0.8001333333333334,0.004279148409568333,5,0.8134301999133478,0.0029517389196001336,5,0.6732862127327891,0.0060118661018557,5,0.8986802442092963,0.006592966758675639,5,0.3039339956244045,0.0207622547233635,5,0.34441913076588443,0.0431845541418415,5,0.0988898265627676,0.06653362897618109,5,0.2121162258324772,0.013094638600919858,5,0.57520541665271,0.009345854998352984,5,0.8565622147159075,0.015687790052225235,5
Adult,logistic_regression,FairCFS_k8_lambda1.0,FairCFS-style,1.0,"FairCFS-style, lambda=1",0.7929333333333333,0.0071118055216504664,5,0.8099614398801751,0.0056735853492637135,5,0.6664128657684649,0.008093893345437527,5,0.895805055493569,0.007208837296311169,5,0.3407599584328614,0.02852557738952883,5,0.2969266872301738,0.03716997223995133,5,0.16704379826193433,0.06002307312783756,5,0.24572599684030724,0.020108692070047132,5,0.43841764916420833,0.058411071570715734,5,0.7608909404892514,0.027995913419618098,5
Adult,logistic_regression,FairCFS_k8_lambda2.0,FairCFS-style,2.0,"FairCFS-style, lambda=2",0.77,0.022558565754251504,5,0.7832948415825773,0.04356686094125872,5,0.6316889859844611,0.050548231134539705,5,0.8716654261734492,0.03712504468240342,5,0.3174154345924955,0.10734090681098685,5,0.3593108031186176,0.15216625869594103,5,0.19081636190940462,0.058828696882608784,5,0.24124154645073387,0.07713132990488711,5,0.3788305176438759,0.08450442390904846,5,0.7070344614840376,0.04794577799977671,5
Adult,logistic_regression,FairLasso_k8_lambda0.0,FairLasso-style,0.0,"FairLasso-style, lambda=0",0.7793333333333333,0.0042687494916219355,5,0.801350615070443,0.0087508172188983,5,0.6523918333714974,0.010451104425021502,5,0.8801400424890462,0.005326708273817145,5,0.32758082836747066,0.02014528763509379,5,0.33769079430902976,0.029183606025431436,5,0.10894591952837396,0.070613581125099,5,0.24504604484408646,0.016512370959701463,5,0.576445714221397,0.006429204743589139,5,0.8556399449843237,0.014223448455443159,5
Adult,logistic_regression,FairLasso_k8_lambda0.5,FairLasso-style,0.5,"FairLasso-style, lambda=0.5",0.7818666666666667,0.003508719297850915,5,0.8005242091545905,0.007314294327820016,5,0.6530274362026863,0.0073643660424541,5,0.8801682021699196,0.005177046018774242,5,0.3386446312743727,0.027612591955363096,5,0.3118048810745257,0.0422310512736203,5,0.1567231079249713,0.07466669959676189,5,0.25091114209556764,0.016762286574074536,5,0.5573351582575791,0.021123727437034077,5,0.8105032326974705,0.04060478502365481,5
Adult,logistic_regression,FairLasso_k8_lambda1.0,FairLasso-style,1.0,"FairLasso-style, lambda=1",0.7832,0.0030695638488590577,5,0.801034708102707,0.007168673254040892,5,0.6541176497730145,0.006733828922982294,5,0.8809260763522037,0.0052567986113656135,5,0.3481363192539123,0.0204431813282525,5,0.2938269038575303,0.032584162936155694,5,0.17862131891658317,0.07056579937399651,5,0.25660305129246774,0.011007235775841437,5,0.5474785209315205,0.008975293886573157,5,0.7780551249448537,0.017367666488014646,5
Adult,logistic_regression,FairLasso_k8_lambda2.0,FairLasso-style,2.0,"FairLasso-style, lambda=2",0.7817333333333334,0.005861361237422208,5,0.7998793001416441,0.00928834950722748,5,0.6524662835202004,0.00929036623394486,5,0.8809060940032787,0.005287449236467183,5,0.3498941317539123,0.018213422507202953,5,0.292664400006859,0.03133787281992228,5,0.18551856810752168,0.0737698179485956,5,0.2578699397438222,0.009449565329834113,5,0.5558949683718817,0.012282476555608398,5,0.7674403325711037,0.02950738532981297,5
Adult,logistic_regression,FairmRMR_k8_lambda0.0,fair-mRMR,0.0,"fair-mRMR, lambda=0",0.7866666666666667,0.011737877907772696,5,0.8071516715200211,0.011554829669016716,5,0.6609632790064079,0.014486756159320305,5,0.8932198201299257,0.006253241480844179,5,0.3592488160175605,0.0342421450230373,5,0.28051750111212137,0.042290199760364446,5,0.20032695162436437,0.0861415483922281,5,0.26768858900257403,0.03897494787090457,5,0.5629270813129003,0.037915209018427695,5,0.830582597137399,0.036525695427498575,5
Adult,logistic_regression,FairmRMR_k8_lambda0.5,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",0.7846666666666666,0.010132456102380475,5,0.8052258398102886,0.005352957883620979,5,0.6583692310996481,0.010209150949600445,5,0.8911028076033863,0.006872882206351947,5,0.36031820786800284,0.0375936051627931,5,0.28008682698381265,0.05894736288634313,5,0.21022296588141393,0.05798222275090363,5,0.2651029341407372,0.03323446075391923,5,0.46062673822751476,0.044546943805851384,5,0.7318657095362774,0.012038694973220888,5
Adult,logistic_regression,FairmRMR_k8_lambda1.0,fair-mRMR,1.0,"fair-mRMR, lambda=1",0.7454666666666666,0.011732196914663654,5,0.7280157204613034,0.01599591894560491,5,0.572034801619851,0.023314471823370642,5,0.8159932232246672,0.012191116227913823,5,0.13138417203101754,0.032024354017399684,5,0.6669348699826608,0.06885527542344573,5,0.060589771576777564,0.031723417295505596,5,0.060589771576777564,0.031723417295505596,5,0.36681651568561224,0.03890922727078216,5,0.6016607572103474,0.038624846984797824,5
Adult,logistic_regression,FairmRMR_k8_lambda2.0,fair-mRMR,2.0,"fair-mRMR, lambda=2",0.7429333333333333,0.014457600845998663,5,0.7261488181040399,0.01647373314729333,5,0.569541101580844,0.024228933842014376,5,0.8139425304488277,0.014541095940020973,5,0.13042174268323636,0.032190744173547496,5,0.6710997211382952,0.06845094415849452,5,0.05993845246459202,0.03137801879734429,5,0.05993845246459202,0.03137801879734429,5,0.37936004086314956,0.023628103905433438,5,0.5945989889471053,0.03770054011381914,5
Adult,logistic_regression,ProxyRank_k8_lambda0.0,ProxyRank,0.0,"ProxyRank, lambda=0",0.7813333333333333,0.006463573143221764,5,0.802086177804998,0.006759362317639996,5,0.6540941139595533,0.007975514055065846,5,0.8817046487696427,0.005273255120414718,5,0.3253116663928452,0.02107064982533137,5,0.3375098590292526,0.030565401192823822,5,0.1187913378151905,0.06468432527809062,5,0.24073760744301195,0.019534805340706847,5,0.5803235973474553,0.008199479843372293,5,0.8516509848239739,0.017062349548272362,5
Adult,logistic_regression,ProxyRank_k8_lambda0.5,ProxyRank,0.5,"ProxyRank, lambda=0.5",0.7852,0.0031763011332191144,5,0.8027244060124106,0.004940862267933515,5,0.6565147339785156,0.0058652281286334955,5,0.884021730523662,0.005080740524240204,5,0.347834323455593,0.020876838638495005,5,0.2922296836350329,0.03091509692846386,5,0.18746031568033722,0.07521963753475205,5,0.2549696523289717,0.013635591280975051,5,0.5404266537754161,0.023812885765954587,5,0.7799229639462432,0.017834806275610657,5
Adult,logistic_regression,ProxyRank_k8_lambda1.0,ProxyRank,1.0,"ProxyRank, lambda=1",0.7382666666666666,0.03360423253764985,5,0.7270019524007385,0.052062889498970324,5,0.5682898266187217,0.05847956133688694,5,0.8106966138116359,0.051657134305181804,5,0.15592293209041963,0.1427132350028655,5,0.6506726146128439,0.25331907121370034,5,0.08407626539813098,0.12445472626264702,5,0.09962196844407564,0.11403439556650981,5,0.30986068740815614,0.047314035849120556,5,0.5931988303980571,0.08747645128929245,5
Adult,logistic_regression,ProxyRank_k8_lambda2.0,ProxyRank,2.0,"ProxyRank, lambda=2",0.7295999999999999,0.014625700363097512,5,0.7054910204940248,0.017607097235333113,5,0.5442713254830507,0.027015409865869183,5,0.7883486658046839,0.01693041412923071,5,0.06361067046743303,0.02927212955415666,5,0.8297452320418716,0.07053421555800003,5,0.033098533503649864,0.0279136505660848,5,0.043830087740169624,0.020004280626885702,5,0.26302378698133405,0.010254962810042798,5,0.5564849757100319,0.019408302682178368,5
Adult,logistic_regression,SubsetFACMIM_k8_lambda0.0,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",0.7838666666666667,0.0048396510434351205,5,0.8033893160312358,0.008603374285969958,5,0.6563529463685969,0.009967459263356243,5,0.8822819466277261,0.005574129646872902,5,0.32511267065479776,0.025904643432402053,5,0.3338153405479718,0.04104944099633267,5,0.12266536295480587,0.06449843016336418,5,0.2393204629987325,0.019671353657840264,5,0.5883442850429316,0.007033753597360757,5,0.8505469191583195,0.013465602292155845,5
Adult,logistic_regression,SubsetFACMIM_k8_lambda0.5,Subset-aware FA-CMIM,0.5,"Subset-aware FA-CMIM, lambda=0.5",0.7874666666666666,0.006934615266104436,5,0.80833918149449,0.003527936925356948,5,0.66227074493422,0.0061570387823834324,5,0.8916570485252461,0.004878938913289268,5,0.35407303308880317,0.03116755945509331,5,0.2881406088021559,0.04937623151911785,5,0.20405873341071415,0.062062923991894225,5,0.25935228486349116,0.025195162034358367,5,0.324137552840844,0.012010933987052205,5,0.737068455166934,0.01895432409839183,5
Adult,logistic_regression,SubsetFACMIM_k8_lambda1.0,Subset-aware FA-CMIM,1.0,"Subset-aware FA-CMIM, lambda=1",0.7452,0.013050329923458327,5,0.7238069511544061,0.013826739087303976,5,0.567655237785777,0.021706126138481784,5,0.8147422431472569,0.008599520970682565,5,0.11328820207446995,0.026471701688345898,5,0.7035556032532981,0.06148983072023766,5,0.04969543130973362,0.04245411893537169,5,0.05360005823620519,0.042556653933058505,5,0.2506549922713933,0.014235153266239656,5,0.6077592177116264,0.019742945564642667,5
Adult,logistic_regression,SubsetFACMIM_k8_lambda2.0,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",0.7397333333333334,0.020448308813526224,5,0.7196390303084905,0.021343300953049458,5,0.5620694363920488,0.031043896658004624,5,0.8055791286398823,0.02642931952022132,5,0.10734574557410656,0.02104168780339493,5,0.7213444570931491,0.042447500491658526,5,0.028570165916952293,0.01676077636997565,5,0.037503467292203066,0.02010491521222918,5,0.2525064043139702,0.016934015000056212,5,0.5914562216686642,0.03238615550634377,5
Adult,logistic_regression,mRMR_k8,mRMR,,mRMR,0.7866666666666667,0.011737877907772696,5,0.8071516715200211,0.011554829669016716,5,0.6609632790064079,0.014486756159320305,5,0.8932198201299257,0.006253241480844179,5,0.3592488160175605,0.0342421450230373,5,0.28051750111212137,0.042290199760364446,5,0.20032695162436437,0.0861415483922281,5,0.26768858900257403,0.03897494787090457,5,0.5629270813129003,0.037915209018427695,5,0.830582597137399,0.036525695427498575,5
