selector,model,k,lambda,selected_feature_count,selected_features,diagnostics_path,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,selection_rate_min,selection_rate_max,equalized_odds_difference,equalized_odds_ratio,tpr_min,tpr_max,fpr_min,fpr_max,equal_opportunity_difference,equal_opportunity_ratio,mean_selected_mi_sensitive,max_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,sensitive_attacker_auroc,sensitive_attacker_status,dataset,seed,selector_family,selector_lambda,method_label,lambda_values,selector_runtime_seconds,n_selected_features
FairmRMR_k8_lambda2.0,random_forest,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|other_parties|installment_commitment|property_magnitude,,0.7166666666666667,0.6547619047619048,0.5142857142857142,0.723042328042328,0.23313492063492067,0.5134575569358177,,,0.22727272727272724,,,,,,0.22727272727272724,,0.007158849254733719,,0.39633688808853096,0.6165674603174603,,,German Credit,44,fair-mRMR,2.0,"fair-mRMR, lambda=2",0.0|0.5|1.0|2.0,2.4936890602111816,8.0
FairmRMR_k8_lambda2.0,gradient_boosting,8,,,checking_status|duration|other_payment_plans|foreign_worker|savings_status|other_parties|installment_commitment|property_magnitude,,0.72,0.6222222222222222,0.4473684210526316,0.731904761904762,0.07638888888888887,0.7179487179487181,,,0.05303030303030304,,,,,,0.05303030303030304,,0.007158849254733719,,0.39633688808853096,0.6165674603174603,,,German Credit,44,fair-mRMR,2.0,"fair-mRMR, lambda=2",0.0|0.5|1.0|2.0,2.4936890602111816,8.0
FairCFS_k8_lambda2.0,logistic_regression,8,,,checking_status|duration|credit_history|savings_status|other_payment_plans|property_magnitude|foreign_worker|purpose,,0.69,0.6833333333333333,0.5633802816901409,0.7242063492063492,0.18154761904761907,0.6772486772486772,,,0.17876344086021506,,,,,,0.0,,0.010558010306280263,,0.4176976336279806,0.6264880952380952,,,German Credit,44,FairCFS-style,2.0,"FairCFS-style, lambda=2",0.0|0.5|1.0|2.0,8.351223468780518,8.0
FairCFS_k8_lambda2.0,random_forest,8,,,checking_status|duration|credit_history|savings_status|other_payment_plans|property_magnitude|foreign_worker|purpose,,0.7166666666666667,0.6388888888888888,0.48484848484848486,0.7058465608465608,0.19841269841269843,0.5238095238095238,,,0.23521505376344087,,,,,,0.018939393939393923,,0.010558010306280263,,0.4176976336279806,0.6264880952380952,,,German Credit,44,FairCFS-style,2.0,"FairCFS-style, lambda=2",0.0|0.5|1.0|2.0,8.351223468780518,8.0
FairCFS_k8_lambda2.0,gradient_boosting,8,,,checking_status|duration|credit_history|savings_status|other_payment_plans|property_magnitude|foreign_worker|purpose,,0.7266666666666667,0.6396825396825396,0.4810126582278481,0.7221428571428572,0.07738095238095241,0.7346938775510203,,,0.0492424242424242,,,,,,0.0492424242424242,,0.010558010306280263,,0.4176976336279806,0.6264880952380952,,,German Credit,44,FairCFS-style,2.0,"FairCFS-style, lambda=2",0.0|0.5|1.0|2.0,8.351223468780518,8.0
FairLasso_k8_lambda2.0,logistic_regression,8,,,purpose|duration|checking_status|credit_history|savings_status|employment|credit_amount|residence_since,,0.6733333333333333,0.6650793650793652,0.5420560747663551,0.7343386243386243,0.251984126984127,0.5968253968253968,,,0.2567204301075268,,,,,,0.08712121212121215,,0.014779033148653926,,0.4350488981976097,0.6359126984126984,,,German Credit,44,FairLasso-style,2.0,"FairLasso-style, lambda=2",0.0|0.5|1.0|2.0,0.3778810501098633,8.0
FairLasso_k8_lambda2.0,random_forest,8,,,purpose|duration|checking_status|credit_history|savings_status|employment|credit_amount|residence_since,,0.7066666666666667,0.6126984126984127,0.4358974358974359,0.7263227513227514,0.11011904761904762,0.6476190476190476,,,0.15725806451612906,,,,,,0.06060606060606061,,0.014779033148653926,,0.4350488981976097,0.6359126984126984,,,German Credit,44,FairLasso-style,2.0,"FairLasso-style, lambda=2",0.0|0.5|1.0|2.0,0.3778810501098633,8.0
FairLasso_k8_lambda2.0,gradient_boosting,8,,,purpose|duration|checking_status|credit_history|savings_status|employment|credit_amount|residence_since,,0.7166666666666667,0.6325396825396825,0.4720496894409938,0.7566666666666668,0.008928571428571425,0.9625,,,0.23484848484848486,,,,,,0.23484848484848486,,0.014779033148653926,,0.4350488981976097,0.6359126984126984,,,German Credit,44,FairLasso-style,2.0,"FairLasso-style, lambda=2",0.0|0.5|1.0|2.0,0.3778810501098633,8.0
BasicFACMIM_k8_lambda2.0,logistic_regression,8,,,checking_status|duration|savings_status|property_magnitude|other_payment_plans|foreign_worker|credit_history|other_parties,,0.6833333333333333,0.6912698412698413,0.5739910313901345,0.7364021164021164,0.2658730158730158,0.6011904761904763,,,0.28763440860215056,,,,,,0.05303030303030298,,0.008769910215187417,,0.382473944477332,0.6170634920634921,,,German Credit,44,Basic FA-CMIM,2.0,"Basic FA-CMIM, lambda=2",0.0|0.5|1.0|2.0,4.022467851638794,8.0
BasicFACMIM_k8_lambda2.0,random_forest,8,,,checking_status|duration|savings_status|property_magnitude|other_payment_plans|foreign_worker|credit_history|other_parties,,0.6766666666666666,0.6103174603174604,0.4519774011299435,0.6888095238095239,0.17559523809523808,0.5986394557823129,,,0.1325757575757575,,,,,,0.1325757575757575,,0.008769910215187417,,0.382473944477332,0.6170634920634921,,,German Credit,44,Basic FA-CMIM,2.0,"Basic FA-CMIM, lambda=2",0.0|0.5|1.0|2.0,4.022467851638794,8.0
BasicFACMIM_k8_lambda2.0,gradient_boosting,8,,,checking_status|duration|savings_status|property_magnitude|other_payment_plans|foreign_worker|credit_history|other_parties,,0.7133333333333334,0.6174603174603175,0.44155844155844154,0.7033068783068783,0.04365079365079366,0.8253968253968254,,,0.020161290322580655,,,,,,0.0037878787878787845,,0.008769910215187417,,0.382473944477332,0.6170634920634921,,,German Credit,44,Basic FA-CMIM,2.0,"Basic FA-CMIM, lambda=2",0.0|0.5|1.0|2.0,4.022467851638794,8.0
SubsetFACMIM_k8_lambda2.0,logistic_regression,8,,,checking_status|other_payment_plans|foreign_worker|savings_status|num_dependents|other_parties|existing_credits|credit_history,,0.6633333333333333,0.6801587301587302,0.5627705627705628,0.7236507936507938,0.18452380952380953,0.7047619047619047,,,0.15591397849462363,,,,,,0.037878787878787845,,0.008739828181065829,,0.20836891720859915,0.6795634920634921,,,German Credit,44,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",0.0|0.5|1.0|2.0,5.0803704261779785,8.0
SubsetFACMIM_k8_lambda2.0,random_forest,8,,,checking_status|other_payment_plans|foreign_worker|savings_status|num_dependents|other_parties|existing_credits|credit_history,,0.6866666666666666,0.626984126984127,0.4777777777777778,0.690873015873016,0.11408730158730157,0.711779448621554,,,0.07661290322580647,,,,,,0.030303030303030276,,0.008739828181065829,,0.20836891720859915,0.6795634920634921,,,German Credit,44,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",0.0|0.5|1.0|2.0,5.0803704261779785,8.0
SubsetFACMIM_k8_lambda2.0,gradient_boosting,8,,,checking_status|other_payment_plans|foreign_worker|savings_status|num_dependents|other_parties|existing_credits|credit_history,,0.6866666666666666,0.5888888888888889,0.3974358974358974,0.6900529100529101,0.11011904761904762,0.6476190476190476,,,0.09408602150537634,,,,,,0.041666666666666685,,0.008739828181065829,,0.20836891720859915,0.6795634920634921,,,German Credit,44,Subset-aware FA-CMIM,2.0,"Subset-aware FA-CMIM, lambda=2",0.0|0.5|1.0|2.0,5.0803704261779785,8.0
CMIM_k8,logistic_regression,8,,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/CMIM_k8_diagnostics.csv,0.7766666666666666,0.7903911069031879,0.6455026455026455,0.8775629146634758,0.30009191176470584,0.3702989392478303,0.17647058823529413,0.4765625,0.22039513884174078,0.3058038578332834,0.6875,0.8446601941747572,0.0970873786407767,0.3174825174825175,0.15716019417475724,0.8139367816091955,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,CMIM,,CMIM,,,
CMIM_k8,random_forest,8,,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/CMIM_k8_diagnostics.csv,0.7466666666666667,0.7767043873150146,0.6215139442231076,0.8807101346191817,0.4254119616596639,0.2344079987003589,0.13025210084033614,0.5556640625,0.38728762135922334,0.17354368932038836,0.515625,0.9029126213592233,0.0703883495145631,0.40559440559440557,0.38728762135922334,0.5710685483870968,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,CMIM,,CMIM,,,
CMIM_k8,gradient_boosting,8,,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/CMIM_k8_diagnostics.csv,0.828,0.7196238560699952,0.5930599369085173,0.8848112738509555,0.1410189075630252,0.3553421368547419,0.07773109243697479,0.21875,0.09916059870550165,0.275466173524426,0.421875,0.5210355987055016,0.024271844660194174,0.08811188811188811,0.09916059870550165,0.8096855590062111,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,CMIM,,CMIM,,,
mRMR_k8,logistic_regression,8,,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|fnlwgt|occupation,results/seed_robustness/raw/adult/seed_45/diagnostics/mRMR_k8_diagnostics.csv,0.7753333333333333,0.7921942760085734,0.646379853095488,0.8867452797647792,0.39407169117647056,0.2299057027391109,0.11764705882352941,0.51171875,0.3177588996763754,0.137733086762213,0.5625,0.8802588996763754,0.04854368932038835,0.35244755244755244,0.3177588996763754,0.6390165441176471,0.05235496509735541,0.26245281801705883,0.5872356059263384,0.8513131819320745,0.9179289765608984,ok,Adult,45,mRMR,,mRMR,,,
mRMR_k8,random_forest,8,,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|fnlwgt|occupation,results/seed_robustness/raw/adult/seed_45/diagnostics/mRMR_k8_diagnostics.csv,0.7926666666666666,0.8153880738680832,0.6736621196222455,0.9025848595645275,0.3386784401260504,0.314611219982064,0.15546218487394958,0.494140625,0.26552386731391586,0.2534045021049919,0.640625,0.9061488673139159,0.08009708737864078,0.31608391608391606,0.26552386731391586,0.7069754464285715,0.05235496509735541,0.26245281801705883,0.5872356059263384,0.8513131819320745,0.9179289765608984,ok,Adult,45,mRMR,,mRMR,,,
mRMR_k8,gradient_boosting,8,,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|fnlwgt|occupation,results/seed_robustness/raw/adult/seed_45/diagnostics/mRMR_k8_diagnostics.csv,0.86,0.7687209631492182,0.6759259259259259,0.9140984987070945,0.15776818539915966,0.324039239126613,0.07563025210084033,0.2333984375,0.16176173139158578,0.24791955617198333,0.453125,0.6148867313915858,0.01699029126213592,0.06853146853146853,0.16176173139158578,0.7369243421052631,0.05235496509735541,0.26245281801705883,0.5872356059263384,0.8513131819320745,0.9179289765608984,ok,Adult,45,mRMR,,mRMR,,,
ProxyRank_k8_lambda0.0,logistic_regression,8,0.0,8.0,relationship|marital-status|occupation|age|education|education-num|hours-per-week|native-country,results/seed_robustness/raw/adult/seed_45/diagnostics/ProxyRank_k8_lambda0.0_diagnostics.csv,0.7733333333333333,0.7908633088390968,0.6443514644351465,0.8754231381327446,0.31083409926470584,0.3621360367794413,0.17647058823529413,0.4873046875,0.22775816416593114,0.3040722761596548,0.671875,0.8576051779935275,0.09951456310679611,0.32727272727272727,0.18573017799352753,0.7834316037735849,0.06731463490680695,0.26245281801705883,0.5669227009371804,0.8752648003462336,0.931140520717068,ok,Adult,45,ProxyRank,0.0,"ProxyRank, lambda=0",,,
ProxyRank_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|marital-status|occupation|age|education|education-num|hours-per-week|native-country,results/seed_robustness/raw/adult/seed_45/diagnostics/ProxyRank_k8_lambda0.0_diagnostics.csv,0.742,0.7780829315057414,0.6209598432908913,0.8796693872793319,0.39277507878151263,0.29438301636444053,0.1638655462184874,0.556640625,0.3175572000814719,0.2250737267636436,0.625,0.8964401294498382,0.09223300970873786,0.4097902097902098,0.2714401294498382,0.697202166064982,0.06731463490680695,0.26245281801705883,0.5669227009371804,0.8752648003462336,0.931140520717068,ok,Adult,45,ProxyRank,0.0,"ProxyRank, lambda=0",,,
ProxyRank_k8_lambda0.0,gradient_boosting,8,0.0,8.0,relationship|marital-status|occupation|age|education|education-num|hours-per-week|native-country,results/seed_robustness/raw/adult/seed_45/diagnostics/ProxyRank_k8_lambda0.0_diagnostics.csv,0.8253333333333334,0.7250238479819018,0.599388379204893,0.8821124673205335,0.13593093487394958,0.41019797749608317,0.09453781512605042,0.23046875,0.12505056634304212,0.4662367772786553,0.421875,0.5469255663430421,0.043689320388349516,0.0937062937062937,0.12505056634304212,0.77135724852071,0.06731463490680695,0.26245281801705883,0.5669227009371804,0.8752648003462336,0.931140520717068,ok,Adult,45,ProxyRank,0.0,"ProxyRank, lambda=0",,,
FairmRMR_k8_lambda0.0,logistic_regression,8,0.0,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|fnlwgt|occupation,results/seed_robustness/raw/adult/seed_45/diagnostics/FairmRMR_k8_lambda0.0_diagnostics.csv,0.7753333333333333,0.7921942760085734,0.646379853095488,0.8867452797647792,0.39407169117647056,0.2299057027391109,0.11764705882352941,0.51171875,0.3177588996763754,0.137733086762213,0.5625,0.8802588996763754,0.04854368932038835,0.35244755244755244,0.3177588996763754,0.6390165441176471,0.05235496509735541,0.26245281801705883,0.5872356059263384,0.8513131819320745,0.9179289765608984,ok,Adult,45,fair-mRMR,0.0,"fair-mRMR, lambda=0",,,
FairmRMR_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|fnlwgt|occupation,results/seed_robustness/raw/adult/seed_45/diagnostics/FairmRMR_k8_lambda0.0_diagnostics.csv,0.7926666666666666,0.8153880738680832,0.6736621196222455,0.9025848595645275,0.3386784401260504,0.314611219982064,0.15546218487394958,0.494140625,0.26552386731391586,0.2534045021049919,0.640625,0.9061488673139159,0.08009708737864078,0.31608391608391606,0.26552386731391586,0.7069754464285715,0.05235496509735541,0.26245281801705883,0.5872356059263384,0.8513131819320745,0.9179289765608984,ok,Adult,45,fair-mRMR,0.0,"fair-mRMR, lambda=0",,,
FairmRMR_k8_lambda0.0,gradient_boosting,8,0.0,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|fnlwgt|occupation,results/seed_robustness/raw/adult/seed_45/diagnostics/FairmRMR_k8_lambda0.0_diagnostics.csv,0.86,0.7687209631492182,0.6759259259259259,0.9140984987070945,0.15776818539915966,0.324039239126613,0.07563025210084033,0.2333984375,0.16176173139158578,0.24791955617198333,0.453125,0.6148867313915858,0.01699029126213592,0.06853146853146853,0.16176173139158578,0.7369243421052631,0.05235496509735541,0.26245281801705883,0.5872356059263384,0.8513131819320745,0.9179289765608984,ok,Adult,45,fair-mRMR,0.0,"fair-mRMR, lambda=0",,,
FairCFS_k8_lambda0.0,logistic_regression,8,0.0,8.0,relationship|occupation|marital-status|age|education|hours-per-week|native-country|capital-gain,results/seed_robustness/raw/adult/seed_45/diagnostics/FairCFS_k8_lambda0.0_diagnostics.csv,0.794,0.8073071168087238,0.6680988184747583,0.8908761546348344,0.29565224527310924,0.3653083875059458,0.17016806722689076,0.4658203125,0.21155204019281687,0.2865108078402638,0.71875,0.8576051779935275,0.08495145631067962,0.2965034965034965,0.13885517799352753,0.8380896226415094,0.06718584004203704,0.26245281801705883,0.5669227009371804,0.8787613038427371,0.9323022254618345,ok,Adult,45,FairCFS-style,0.0,"FairCFS-style, lambda=0",,,
FairCFS_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|occupation|marital-status|age|education|hours-per-week|native-country|capital-gain,results/seed_robustness/raw/adult/seed_45/diagnostics/FairCFS_k8_lambda0.0_diagnostics.csv,0.7566666666666667,0.7941211453692096,0.6396841066140178,0.8941339911649473,0.4095818014705882,0.2641898864809082,0.14705882352941177,0.556640625,0.32335868015479663,0.18876681996252767,0.609375,0.9223300970873787,0.07524271844660194,0.3986013986013986,0.3129550970873787,0.6606907894736842,0.06718584004203704,0.26245281801705883,0.5669227009371804,0.8787613038427371,0.9323022254618345,ok,Adult,45,FairCFS-style,0.0,"FairCFS-style, lambda=0",,,
FairCFS_k8_lambda0.0,gradient_boosting,8,0.0,8.0,relationship|occupation|marital-status|age|education|hours-per-week|native-country|capital-gain,results/seed_robustness/raw/adult/seed_45/diagnostics/FairCFS_k8_lambda0.0_diagnostics.csv,0.846,0.7459517902043671,0.6384976525821596,0.904068073202005,0.15513392857142858,0.31527093596059114,0.07142857142857142,0.2265625,0.13207928802588997,0.18593966712898752,0.4375,0.56957928802589,0.014563106796116505,0.07832167832167833,0.13207928802588997,0.7681107954545454,0.06718584004203704,0.26245281801705883,0.5669227009371804,0.8787613038427371,0.9323022254618345,ok,Adult,45,FairCFS-style,0.0,"FairCFS-style, lambda=0",,,
FairLasso_k8_lambda0.0,logistic_regression,8,0.0,8.0,native-country|occupation|education|marital-status|age|hours-per-week|relationship|education-num,results/seed_robustness/raw/adult/seed_45/diagnostics/FairLasso_k8_lambda0.0_diagnostics.csv,0.7733333333333333,0.7908633088390968,0.6443514644351465,0.8754112438774321,0.31083409926470584,0.3621360367794413,0.17647058823529413,0.4873046875,0.22775816416593114,0.3040722761596548,0.671875,0.8576051779935275,0.09951456310679611,0.32727272727272727,0.18573017799352753,0.7834316037735849,0.06731463490680695,0.26245281801705883,0.5669227009371804,0.8752648003462336,0.931140520717068,ok,Adult,45,FairLasso-style,0.0,"FairLasso-style, lambda=0",,,
FairLasso_k8_lambda0.0,random_forest,8,0.0,8.0,native-country|occupation|education|marital-status|age|hours-per-week|relationship|education-num,results/seed_robustness/raw/adult/seed_45/diagnostics/FairLasso_k8_lambda0.0_diagnostics.csv,0.7406666666666667,0.7736083126571529,0.6167487684729064,0.8787868335351391,0.38691570378151263,0.2975147505810835,0.1638655462184874,0.55078125,0.3109342114196483,0.23338634081017745,0.609375,0.8867313915857605,0.09466019417475728,0.40559440559440557,0.27735639158576053,0.6872148722627737,0.06731463490680695,0.26245281801705883,0.5669227009371804,0.8752648003462336,0.931140520717068,ok,Adult,45,FairLasso-style,0.0,"FairLasso-style, lambda=0",,,
FairLasso_k8_lambda0.0,gradient_boosting,8,0.0,8.0,native-country|occupation|education|marital-status|age|hours-per-week|relationship|education-num,results/seed_robustness/raw/adult/seed_45/diagnostics/FairLasso_k8_lambda0.0_diagnostics.csv,0.8246666666666667,0.7236833654081751,0.5972434915773354,0.8820934365120334,0.13803177521008403,0.4010824668850591,0.09243697478991597,0.23046875,0.14067556634304212,0.4662367772786553,0.40625,0.5469255663430421,0.043689320388349516,0.0937062937062937,0.14067556634304212,0.7427884615384615,0.06731463490680695,0.26245281801705883,0.5669227009371804,0.8752648003462336,0.931140520717068,ok,Adult,45,FairLasso-style,0.0,"FairLasso-style, lambda=0",,,
BasicFACMIM_k8_lambda0.0,logistic_regression,8,0.0,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/BasicFACMIM_k8_lambda0.0_diagnostics.csv,0.7766666666666666,0.7903911069031879,0.6455026455026455,0.8775629146634758,0.30009191176470584,0.3702989392478303,0.17647058823529413,0.4765625,0.22039513884174078,0.3058038578332834,0.6875,0.8446601941747572,0.0970873786407767,0.3174825174825175,0.15716019417475724,0.8139367816091955,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,Basic FA-CMIM,0.0,"Basic FA-CMIM, lambda=0",,,
BasicFACMIM_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/BasicFACMIM_k8_lambda0.0_diagnostics.csv,0.7466666666666667,0.7767043873150146,0.6215139442231076,0.8807101346191817,0.4254119616596639,0.2344079987003589,0.13025210084033614,0.5556640625,0.38728762135922334,0.17354368932038836,0.515625,0.9029126213592233,0.0703883495145631,0.40559440559440557,0.38728762135922334,0.5710685483870968,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,Basic FA-CMIM,0.0,"Basic FA-CMIM, lambda=0",,,
BasicFACMIM_k8_lambda0.0,gradient_boosting,8,0.0,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/BasicFACMIM_k8_lambda0.0_diagnostics.csv,0.828,0.7196238560699952,0.5930599369085173,0.8848112738509555,0.1410189075630252,0.3553421368547419,0.07773109243697479,0.21875,0.09916059870550165,0.275466173524426,0.421875,0.5210355987055016,0.024271844660194174,0.08811188811188811,0.09916059870550165,0.8096855590062111,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,Basic FA-CMIM,0.0,"Basic FA-CMIM, lambda=0",,,
SubsetFACMIM_k8_lambda0.0,logistic_regression,8,0.0,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/SubsetFACMIM_k8_lambda0.0_diagnostics.csv,0.7766666666666666,0.7903911069031879,0.6455026455026455,0.8775629146634758,0.30009191176470584,0.3702989392478303,0.17647058823529413,0.4765625,0.22039513884174078,0.3058038578332834,0.6875,0.8446601941747572,0.0970873786407767,0.3174825174825175,0.15716019417475724,0.8139367816091955,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",,,
SubsetFACMIM_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/SubsetFACMIM_k8_lambda0.0_diagnostics.csv,0.7466666666666667,0.7767043873150146,0.6215139442231076,0.8807101346191817,0.4254119616596639,0.2344079987003589,0.13025210084033614,0.5556640625,0.38728762135922334,0.17354368932038836,0.515625,0.9029126213592233,0.0703883495145631,0.40559440559440557,0.38728762135922334,0.5710685483870968,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",,,
SubsetFACMIM_k8_lambda0.0,gradient_boosting,8,0.0,8.0,relationship|education|occupation|age|native-country|hours-per-week|workclass|marital-status,results/seed_robustness/raw/adult/seed_45/diagnostics/SubsetFACMIM_k8_lambda0.0_diagnostics.csv,0.828,0.7196238560699952,0.5930599369085173,0.8848112738509555,0.1410189075630252,0.3553421368547419,0.07773109243697479,0.21875,0.09916059870550165,0.275466173524426,0.421875,0.5210355987055016,0.024271844660194174,0.08811188811188811,0.09916059870550165,0.8096855590062111,0.06846403524982902,0.26245281801705883,0.5779174911181179,0.8699004578483406,0.9305596683446846,ok,Adult,45,Subset-aware FA-CMIM,0.0,"Subset-aware FA-CMIM, lambda=0",,,
ProxyRank_k8_lambda0.5,logistic_regression,8,0.5,8.0,age|education|marital-status|education-num|hours-per-week|native-country|occupation|capital-gain,results/seed_robustness/raw/adult/seed_45/diagnostics/ProxyRank_k8_lambda0.5_diagnostics.csv,0.7893333333333333,0.7997173924937733,0.6594827586206896,0.8900007374438292,0.32349658613445376,0.31557747065768454,0.14915966386554622,0.47265625,0.23584142394822005,0.24678231050146965,0.625,0.86084142394822,0.07524271844660194,0.3048951048951049,0.23584142394822005,0.7260338345864662,0.034508032654674586,0.12027215956841343,0.49872752565429723,0.7871802464636342,0.8494795107172958,ok,Adult,45,ProxyRank,0.5,"ProxyRank, lambda=0.5",,,
ProxyRank_k8_lambda0.5,random_forest,8,0.5,8.0,age|education|marital-status|education-num|hours-per-week|native-country|occupation|capital-gain,results/seed_robustness/raw/adult/seed_45/diagnostics/ProxyRank_k8_lambda0.5_diagnostics.csv,0.77,0.8029942598323861,0.6525679758308157,0.8997694893320425,0.3685087316176471,0.30505904019066193,0.16176470588235295,0.5302734375,0.28390929458890624,0.2252093678203513,0.671875,0.9093851132686084,0.0825242718446602,0.36643356643356645,0.23751011326860838,0.7388233985765125,0.034508032654674586,0.12027215956841343,0.49872752565429723,0.7871802464636342,0.8494795107172958,ok,Adult,45,ProxyRank,0.5,"ProxyRank, lambda=0.5",,,
ProxyRank_k8_lambda0.5,gradient_boosting,8,0.5,8.0,age|education|marital-status|education-num|hours-per-week|native-country|occupation|capital-gain,results/seed_robustness/raw/adult/seed_45/diagnostics/ProxyRank_k8_lambda0.5_diagnostics.csv,0.85,0.7557883393478617,0.6533127889060092,0.9057332689457647,0.1772091649159664,0.2623488419758147,0.06302521008403361,0.240234375,0.23341423948220064,0.17952795446936726,0.375,0.6084142394822006,0.014563106796116505,0.08111888111888112,0.23341423948220064,0.6163563829787234,0.034508032654674586,0.12027215956841343,0.49872752565429723,0.7871802464636342,0.8494795107172958,ok,Adult,45,ProxyRank,0.5,"ProxyRank, lambda=0.5",,,
FairmRMR_k8_lambda0.5,logistic_regression,8,0.5,8.0,age|education-num|capital-gain|capital-loss|hours-per-week|fnlwgt|marital-status|native-country,results/seed_robustness/raw/adult/seed_45/diagnostics/FairmRMR_k8_lambda0.5_diagnostics.csv,0.7686666666666667,0.8047974289377717,0.6533466533466533,0.8834220248304474,0.3701664259453782,0.30956207619659887,0.16596638655462184,0.5361328125,0.2909023015819132,0.22099196392858442,0.703125,0.912621359223301,0.0825242718446602,0.3734265734265734,0.209496359223301,0.7704454787234042,0.019002350481540684,0.1013824378015796,0.38704067532255715,0.7105874581444613,0.7648345140201818,ok,Adult,45,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",,,
FairmRMR_k8_lambda0.5,random_forest,8,0.5,8.0,age|education-num|capital-gain|capital-loss|hours-per-week|fnlwgt|marital-status|native-country,results/seed_robustness/raw/adult/seed_45/diagnostics/FairmRMR_k8_lambda0.5_diagnostics.csv,0.7553333333333333,0.7941306607734597,0.63913470993117,0.8954280861429545,0.4011784401260504,0.27928645142267433,0.15546218487394958,0.556640625,0.3199029126213592,0.20024271844660194,0.640625,0.919093851132686,0.08009708737864078,0.4,0.27846885113268605,0.6970180457746479,0.019002350481540684,0.1013824378015796,0.38704067532255715,0.7105874581444613,0.7648345140201818,ok,Adult,45,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",,,
FairmRMR_k8_lambda0.5,gradient_boosting,8,0.5,8.0,age|education-num|capital-gain|capital-loss|hours-per-week|fnlwgt|marital-status|native-country,results/seed_robustness/raw/adult/seed_45/diagnostics/FairmRMR_k8_lambda0.5_diagnostics.csv,0.8446666666666667,0.7396835176546432,0.629570747217806,0.907249786498117,0.1515231092436975,0.30732292917166865,0.06722689075630252,0.21875,0.11266181229773464,0.12855088097806544,0.4375,0.5501618122977346,0.009708737864077669,0.07552447552447553,0.11266181229773464,0.7952205882352941,0.019002350481540684,0.1013824378015796,0.38704067532255715,0.7105874581444613,0.7648345140201818,ok,Adult,45,fair-mRMR,0.5,"fair-mRMR, lambda=0.5",,,
