dataset_key,selector_family,model,n_configs,best_accuracy,mean_accuracy,lowest_dpd,lowest_equal_opportunity_difference,lowest_equalized_odds_difference,lowest_joint_subset_mi_sensitive,mean_joint_subset_mi_sensitive,lowest_sensitive_attacker_balanced_accuracy,mean_sensitive_attacker_balanced_accuracy,best_tradeoff_accuracy_joint_mi
acs_income,ProxyRank,random_forest,4,0.8026666666666666,0.8005,0.0554964274881499,0.0359273272659099,0.0359273272659099,0.6608572809917105,0.6608572809917105,0.5941012723203469,0.5941012723203469,0.5166666666666648
adult,SubsetFA-CMIM,gradient_boosting,4,0.856,0.8406666666666667,0.0762499082897879,0.0176554390963671,0.0779993894372646,0.2518059131432508,0.35550935133045175,0.6311475409836065,0.7141746749576031,0.7883428871703262
adult,BasicFA-CMIM,gradient_boosting,4,0.85,0.8385,0.0705761031719505,0.0807978019741528,0.0807978019741528,0.2596870075993482,0.401665729474556,0.5816280384397965,0.6906868287167891,0.6060819943588451
adult,ProxyRank,gradient_boosting,4,0.8433333333333334,0.8331666666666666,0.0705761031719505,0.0422305891930396,0.0422305891930396,0.2596870075993482,0.44525976392978,0.579479932165065,0.7203222159412097,0.6060819943588451
adult,fair-mRMR,gradient_boosting,4,0.8613333333333333,0.8436666666666666,0.0727608442230718,0.0372952070825277,0.0741324921135646,0.383845762417769,0.4587072460252023,0.6282080271339741,0.7155737704918033,0.5763967890253539
adult,FairCFS-style,gradient_boosting,4,0.8653333333333333,0.8573333333333333,0.1613895931327393,0.0075811539635697,0.0727430201752598,0.4556879915901335,0.5300117054739006,0.7334652345958168,0.8127755794234031,0.6308503560416343
adult,FairLasso-style,gradient_boosting,4,0.8433333333333334,0.8411666666666667,0.2002502669786172,0.1312709880940266,0.1312709880940266,0.5505793266544861,0.5586921084051162,0.8077444884115319,0.8214527981910684,0.3189196998494304
adult,mRMR,gradient_boosting,1,0.8613333333333333,0.8613333333333333,0.1773267899795384,0.0372952070825277,0.0841552883635622,0.5867927222905123,0.5867927222905123,0.8660260033917467,0.8660260033917467,0.46430798288527514
adult,CMIM,gradient_boosting,1,0.8426666666666667,0.8426666666666667,0.2227416869787802,0.2820291034903837,0.2820291034903837,0.5925344270293258,0.5925344270293258,0.8591294516676088,0.8591294516676088,0.2500000000000006
adult,SubsetFA-CMIM,logistic_regression,4,0.7846666666666666,0.7733333333333333,0.0893787346436345,0.0062073878090974,0.0062073878090974,0.2518059131432508,0.35550935133045175,0.6311475409836065,0.7141746749576031,0.7374379097947601
adult,BasicFA-CMIM,logistic_regression,4,0.7846666666666666,0.7589999999999999,0.0211341088620596,0.0799837183270582,0.086140225908212,0.2596870075993482,0.401665729474556,0.5816280384397965,0.6906868287167891,0.4884349355353152
adult,ProxyRank,logistic_regression,4,0.784,0.7663333333333333,0.0368593532188246,0.0736745700620739,0.0766765035107357,0.2596870075993482,0.44525976392978,0.579479932165065,0.7203222159412097,0.587336034436414
adult,fair-mRMR,logistic_regression,4,0.796,0.7748333333333333,0.1049857747271111,0.0158746311183474,0.0158746311183474,0.383845762417769,0.4587072460252023,0.6282080271339741,0.7155737704918033,0.6481485666594845
adult,FairCFS-style,logistic_regression,4,0.798,0.789,0.2989834432497208,0.0386180930090566,0.2205183071802187,0.4556879915901335,0.5300117054739006,0.7334652345958168,0.8127755794234031,0.5813998065910848
adult,FairLasso-style,logistic_regression,4,0.784,0.784,0.3313999461966755,0.0575455378040092,0.2590347123157394,0.5505793266544861,0.5586921084051162,0.8077444884115319,0.8214527981910684,0.4461821432883435
adult,mRMR,logistic_regression,1,0.7806666666666666,0.7806666666666666,0.3692864537902811,0.1381906990943319,0.293302085456151,0.5867927222905123,0.5867927222905123,0.8660260033917467,0.8660260033917467,0.3655684870869553
adult,CMIM,logistic_regression,1,0.7846666666666666,0.7846666666666666,0.3354392715355957,0.0799837183270582,0.2590347123157394,0.5925344270293258,0.5925344270293258,0.8591294516676088,0.8591294516676088,0.39010989010988956
adult,SubsetFA-CMIM,random_forest,4,0.7846666666666666,0.7736666666666666,0.118094221033839,0.0060547471252671,0.0254126757693091,0.2518059131432508,0.35550935133045175,0.6311475409836065,0.7141746749576031,0.864285714285714
adult,ProxyRank,random_forest,4,0.794,0.778,0.0786995899534519,0.0193853668464434,0.0193853668464434,0.2596870075993482,0.44525976392978,0.579479932165065,0.7203222159412097,0.9884349355353153
adult,BasicFA-CMIM,random_forest,4,0.7833333333333333,0.767,0.0793435994424018,0.0703673552457514,0.0703673552457514,0.2596870075993482,0.401665729474556,0.5816280384397965,0.6906868287167891,0.8741492212496006
adult,fair-mRMR,random_forest,4,0.792,0.7823333333333333,0.1371903251840318,0.0628370815101251,0.0628370815101251,0.383845762417769,0.4587072460252023,0.6282080271339741,0.7155737704918033,0.6776674920158479
adult,FairCFS-style,random_forest,4,0.792,0.778,0.3672036129747532,0.0954004273939146,0.2847326947897561,0.4556879915901335,0.5300117054739006,0.7334652345958168,0.8127755794234031,0.609421784613063
adult,FairLasso-style,random_forest,4,0.776,0.7731666666666667,0.3626221783824764,0.1315253892337438,0.2861490387881258,0.5505793266544861,0.5586921084051162,0.8077444884115319,0.8214527981910684,0.36870961581581607
adult,mRMR,random_forest,1,0.792,0.792,0.3938525625871247,0.1988399308028899,0.3056891515522043,0.5867927222905123,0.5867927222905123,0.8660260033917467,0.8660260033917467,0.48699705851552727
adult,CMIM,random_forest,1,0.7473333333333333,0.7473333333333333,0.4330270891586301,0.2051490790678741,0.3660451056314109,0.5925344270293258,0.5925344270293258,0.8591294516676088,0.8591294516676088,0.0
compas,BasicFA-CMIM,gradient_boosting,4,0.6813333333333333,0.6813333333333333,0.2073144408920931,0.2520655308458503,0.2520655308458503,0.5445003816101088,0.5445003816101088,0.6532411156883762,0.6532411156883762,1.0
compas,FairCFS-style,gradient_boosting,4,0.6813333333333333,0.6813333333333333,0.1995402646614433,0.2374254728163756,0.2374254728163756,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,1.0
compas,FairLasso-style,gradient_boosting,4,0.6813333333333333,0.6813333333333333,0.1995402646614433,0.2374254728163756,0.2374254728163756,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,1.0
compas,ProxyRank,gradient_boosting,4,0.6813333333333333,0.6813333333333333,0.2073144408920931,0.2520655308458503,0.2520655308458503,0.5445003816101088,0.5445003816101088,0.6532411156883762,0.6532411156883762,1.0
compas,SubsetFA-CMIM,gradient_boosting,4,0.6813333333333333,0.6813333333333333,0.1995402646614433,0.2374254728163756,0.2374254728163756,0.5445003816101088,0.5445003816101089,0.6532411156883762,0.6532411156883762,1.0
