selector,model,k,lambda,selected_feature_count,selected_features,diagnostics_path,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,selection_rate_min,selection_rate_max,equalized_odds_difference,equalized_odds_ratio,tpr_min,tpr_max,fpr_min,fpr_max,equal_opportunity_difference,equal_opportunity_ratio,mean_selected_mi_sensitive,max_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,sensitive_attacker_auroc,sensitive_attacker_status,dataset_key,dataset,selector_family,k_value,lambda_value,lambda_values,selector_runtime_seconds,n_selected_features,accuracy_norm,joint_leakage_quality,attacker_leakage_quality,dpd_quality,eod_quality,eodd_quality,tradeoff_accuracy_joint_mi,tradeoff_accuracy_attacker,tradeoff_accuracy_dpd,pareto_accuracy_joint_mi
FairCFS_k8_lambda1.0,logistic_regression,8,1.0,8.0,education|age|marital-status|hours-per-week|occupation|capital-gain|capital-loss|education-num,results/adult/final/diagnostics/FairCFS_k8_lambda1.0_diagnostics.csv,0.792,0.8084446840010451,0.671578947368421,0.9072445211234786,0.3132861603176026,0.3491320179524092,0.1680497925311203,0.481335952848723,0.2338394130833503,0.2515003261578604,0.7741935483870968,0.8548895899053628,0.0785714285714285,0.3124108416547789,0.080696041518266,0.9056064754195928,0.0356044144277209,0.1133884211525689,0.5033655323182661,0.7942905596382137,0.86951950254381,ok,adult,adult,FairCFS-style,8.0,1.0,,,,0.9010989010989011,0.2617007120832686,0.2503452357466954,0.16084996780424976,0.5375868603916614,0.20711867150504637,0.5813998065910848,0.5757220684227983,0.5309744344515754,False
FairLasso_k8_lambda1.0,logistic_regression,8,1.0,8.0,native-country|occupation|education|marital-status|age|hours-per-week|education-num|workclass,results/adult/final/diagnostics/FairLasso_k8_lambda1.0_diagnostics.csv,0.784,0.8057120126912694,0.6652892561983471,0.8881934947829752,0.3523669386723622,0.3034766144301655,0.1535269709543568,0.5058939096267191,0.2666598736498879,0.2112718505123568,0.7096774193548387,0.8769716088328076,0.0714285714285714,0.3380884450784593,0.1672941894779688,0.8092364817823161,0.0382350599592851,0.1133884211525689,0.5505793266544861,0.8077444884115319,0.8789372526851329,ok,adult,adult,FairLasso-style,8.0,1.0,,,,0.7692307692307694,0.1231335173459176,0.20339317419609393,0.04859802142480807,0.0,0.09279938649029418,0.4461821432883435,0.48631197171343166,0.4089143953277887,False
BasicFACMIM_k8_lambda1.0,logistic_regression,8,1.0,8.0,education|age|native-country|fnlwgt|capital-gain|capital-loss|workclass|education-num,results/adult/final/diagnostics/BasicFACMIM_k8_lambda1.0_diagnostics.csv,0.7373333333333333,0.7203495748001101,0.5689277899343544,0.8112197223078716,0.0211341088620596,0.9418526410227656,0.3423236514522821,0.3634577603143418,0.086140225908212,0.7971662757803623,0.6719242902208202,0.7580645161290323,0.2239657631954351,0.2809523809523809,0.086140225908212,0.8863682126317203,0.0064451508567111,0.0126614406876996,0.2596870075993482,0.5816280384397965,0.6021481062747315,ok,adult,adult,BasicFA-CMIM,8.0,1.0,,,,0.0,0.9768698710706304,0.992503452357467,1.0,0.5037902716361342,0.7215802355312675,0.4884349355353152,0.4962517261787335,0.5,False
SubsetFACMIM_k8_lambda1.0,logistic_regression,8,1.0,8.0,education|age|education-num|capital-gain|capital-loss|native-country|workclass|hours-per-week,results/adult/final/diagnostics/SubsetFACMIM_k8_lambda1.0_diagnostics.csv,0.7646666666666667,0.7447494345182755,0.6020293122886133,0.8278087553753127,0.0893787346436345,0.7567177757560964,0.2780082987551867,0.3673870333988212,0.0062073878090974,0.991253226268999,0.7034700315457413,0.7096774193548387,0.2142857142857142,0.2154065620542082,0.0062073878090974,0.991253226268999,0.0108015760573474,0.0359540873858558,0.2518059131432508,0.6311475409836065,0.6798869417750142,ok,adult,adult,SubsetFA-CMIM,8.0,1.0,,,,0.4505494505494515,1.0,0.8196883014401265,0.8039805654744481,1.0,1.0,0.7252747252747258,0.635118875994789,0.6272650080119497,True
ProxyRank_k8_lambda2.0,logistic_regression,8,2.0,8.0,education|education-num|age|fnlwgt|capital-gain|capital-loss|native-country|workclass,results/adult/final/diagnostics/ProxyRank_k8_lambda2.0_diagnostics.csv,0.7493333333333333,0.7309978133922077,0.5831485587583148,0.8044104043929868,0.0368593532188246,0.897757979354868,0.3236514522821577,0.3605108055009823,0.0766765035107357,0.8300069363556648,0.6813880126182965,0.7580645161290323,0.2154065620542082,0.2595238095238095,0.0766765035107357,0.8988522719645614,0.0064451508567111,0.0126614406876996,0.2596870075993482,0.579479932165065,0.6039344262295082,ok,adult,adult,ProxyRank,8.0,2.0,,,,0.19780219780219768,0.9768698710706304,1.0,0.954832289410525,0.5625394819962097,0.75454400140726,0.587336034436414,0.5989010989010989,0.5763172436063614,False
FairmRMR_k8_lambda2.0,logistic_regression,8,2.0,8.0,education|age|capital-gain|capital-loss|fnlwgt|workclass|native-country|hours-per-week,results/adult/final/diagnostics/FairmRMR_k8_lambda2.0_diagnostics.csv,0.7613333333333333,0.7486318990535683,0.6048565121412803,0.8307344318938754,0.1049857747271111,0.7273583707341857,0.2800829875518672,0.3850687622789784,0.0158746311183474,0.937551440329218,0.7096774193548387,0.7255520504731862,0.2166666666666666,0.2310984308131241,0.0158746311183474,0.9781206171107996,0.0103043364131293,0.0359540873858558,0.383845762417769,0.6282080271339741,0.6776710005652912,ok,adult,adult,fair-mRMR,8.0,2.0,,,,0.39560439560439536,0.6124778411745526,0.8299467350562238,0.7591523737048528,0.939987365761213,0.966327335933126,0.504041118389474,0.6127755653303096,0.5773783846546241,False
FairCFS_k8_lambda2.0,logistic_regression,8,2.0,8.0,education|age|education-num|capital-gain|hours-per-week|fnlwgt|native-country|marital-status,results/adult/final/diagnostics/FairCFS_k8_lambda2.0_diagnostics.csv,0.7706666666666667,0.7906787899044153,0.6468172484599589,0.8822338705311645,0.3460328200278799,0.3186433060186039,0.1618257261410788,0.5078585461689588,0.2699748658379186,0.2306813782423538,0.7096774193548387,0.8548895899053628,0.0809523809523809,0.3509272467902996,0.145212170550524,0.8301392691346269,0.023151377592208,0.1060794500629328,0.4556879915901335,0.7334652345958168,0.8098360655737705,ok,adult,adult,FairCFS-style,8.0,2.0,,,,0.5494505494505504,0.401628950504999,0.462615900572105,0.06679154715213931,0.13708149084017707,0.08125270097084925,0.4755397499777747,0.5060332250113277,0.30812104830134485,False
FairLasso_k8_lambda2.0,logistic_regression,8,2.0,8.0,native-country|occupation|education|marital-status|age|hours-per-week|education-num|workclass,results/adult/final/diagnostics/FairLasso_k8_lambda2.0_diagnostics.csv,0.784,0.8057120126912694,0.6652892561983471,0.8881934947829752,0.3523669386723622,0.3034766144301655,0.1535269709543568,0.5058939096267191,0.2666598736498879,0.2112718505123568,0.7096774193548387,0.8769716088328076,0.0714285714285714,0.3380884450784593,0.1672941894779688,0.8092364817823161,0.0382350599592851,0.1133884211525689,0.5505793266544861,0.8077444884115319,0.8789372526851329,ok,adult,adult,FairLasso-style,8.0,2.0,,,,0.7692307692307694,0.1231335173459176,0.20339317419609393,0.04859802142480807,0.0,0.09279938649029418,0.4461821432883435,0.48631197171343166,0.4089143953277887,False
BasicFACMIM_k8_lambda2.0,logistic_regression,8,2.0,8.0,education|age|native-country|fnlwgt|capital-gain|capital-loss|education-num|workclass,results/adult/final/diagnostics/BasicFACMIM_k8_lambda2.0_diagnostics.csv,0.7373333333333333,0.7203495748001101,0.5689277899343544,0.8112197223078716,0.0211341088620596,0.9418526410227656,0.3423236514522821,0.3634577603143418,0.086140225908212,0.7971662757803623,0.6719242902208202,0.7580645161290323,0.2239657631954351,0.2809523809523809,0.086140225908212,0.8863682126317203,0.0064451508567111,0.0126614406876996,0.2596870075993482,0.5816280384397965,0.6021481062747315,ok,adult,adult,BasicFA-CMIM,8.0,2.0,,,,0.0,0.9768698710706304,0.992503452357467,1.0,0.5037902716361342,0.7215802355312675,0.4884349355353152,0.4962517261787335,0.5,False
SubsetFACMIM_k8_lambda2.0,logistic_regression,8,2.0,8.0,education|age|education-num|capital-gain|capital-loss|native-country|workclass|hours-per-week,results/adult/final/diagnostics/SubsetFACMIM_k8_lambda2.0_diagnostics.csv,0.7646666666666667,0.7447494345182755,0.6020293122886133,0.8278087553753127,0.0893787346436345,0.7567177757560964,0.2780082987551867,0.3673870333988212,0.0062073878090974,0.991253226268999,0.7034700315457413,0.7096774193548387,0.2142857142857142,0.2154065620542082,0.0062073878090974,0.991253226268999,0.0108015760573474,0.0359540873858558,0.2518059131432508,0.6311475409836065,0.6798869417750142,ok,adult,adult,SubsetFA-CMIM,8.0,2.0,,,,0.4505494505494515,1.0,0.8196883014401265,0.8039805654744481,1.0,1.0,0.7252747252747258,0.635118875994789,0.6272650080119497,True
CMIM_k8,random_forest,8,,8.0,relationship|occupation|education|age|hours-per-week|native-country|workclass|marital-status,results/adult/final/diagnostics/CMIM_k8_diagnostics.csv,0.7473333333333333,0.7916591151417294,0.6380133715377269,0.8813135652063391,0.4330270891586301,0.2591234003975034,0.1514522821576763,0.5844793713163065,0.3660451056314109,0.1586963309914129,0.7096774193548387,0.9148264984227128,0.069047619047619,0.4350927246790299,0.2051490790678741,0.7757508342602892,0.0715649002832443,0.2717193255261839,0.5925344270293258,0.8591294516676088,0.9391746749576032,ok,adult,adult,CMIM,8.0,,,,,0.0,0.0,0.02406786348392198,0.0,0.0,0.0,0.0,0.01203393174196099,0.0,False
mRMR_k8,random_forest,8,,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|occupation|fnlwgt,results/adult/final/diagnostics/mRMR_k8_diagnostics.csv,0.792,0.8197966854885974,0.680327868852459,0.9113917793903388,0.3938525625871247,0.2491724555923353,0.1307053941908713,0.5245579567779961,0.3056891515522043,0.1289101819589624,0.7096774193548387,0.9085173501577288,0.0452380952380952,0.3509272467902996,0.1988399308028899,0.7811379928315413,0.0548819285762679,0.2717193255261839,0.5867927222905123,0.8660260033917467,0.9345166760881854,ok,adult,adult,mRMR,8.0,,,,,0.9571428571428572,0.016851259888197356,0.0,0.11056022086736439,0.03168924099156656,0.17410719309589429,0.48699705851552727,0.4785714285714286,0.5338515390051108,False
ProxyRank_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|marital-status|occupation|education|age|education-num|hours-per-week|workclass,results/adult/final/diagnostics/ProxyRank_k8_lambda0.0_diagnostics.csv,0.7693333333333333,0.8011387307318427,0.654690618762475,0.8847700060490656,0.3949367810938379,0.2716564435624511,0.1473029045643153,0.5422396856581533,0.318025270022417,0.1681503198294242,0.7096774193548387,0.8958990536277602,0.0642857142857142,0.3823109843081312,0.1862216342729215,0.7921399363925489,0.0706172955640957,0.2717193255261839,0.5869269590475168,0.8625777275296778,0.938111927642736,ok,adult,adult,ProxyRank,8.0,0.0,,,,0.47142857142857103,0.016457290051409945,0.01203393174196099,0.10750028758771413,0.09506772297469945,0.13852152481653068,0.2439429307399905,0.241731251585266,0.28946442950814255,False
FairmRMR_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|education-num|capital-gain|hours-per-week|age|capital-loss|occupation|fnlwgt,results/adult/final/diagnostics/FairmRMR_k8_lambda0.0_diagnostics.csv,0.792,0.8197966854885974,0.680327868852459,0.9113917793903388,0.3938525625871247,0.2491724555923353,0.1307053941908713,0.5245579567779961,0.3056891515522043,0.1289101819589624,0.7096774193548387,0.9085173501577288,0.0452380952380952,0.3509272467902996,0.1988399308028899,0.7811379928315413,0.0548819285762679,0.2717193255261839,0.5867927222905123,0.8660260033917467,0.9345166760881854,ok,adult,adult,fair-mRMR,8.0,0.0,,,,0.9571428571428572,0.016851259888197356,0.0,0.11056022086736439,0.03168924099156656,0.17410719309589429,0.48699705851552727,0.4785714285714286,0.5338515390051108,False
FairCFS_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|occupation|marital-status|education|age|hours-per-week|workclass|capital-gain,results/adult/final/diagnostics/FairCFS_k8_lambda0.0_diagnostics.csv,0.7646666666666667,0.8084952890253001,0.6582768635043562,0.9037645430601682,0.4223316404307526,0.2612824571159687,0.1493775933609958,0.5717092337917485,0.3527443787786156,0.1443812819245345,0.7580645161290323,0.9242902208201892,0.0595238095238095,0.4122681883024251,0.166225704691157,0.8201585379279973,0.0699822201972819,0.2717193255261839,0.5869269590475168,0.860768795929904,0.9360768795929904,ok,adult,adult,FairCFS-style,8.0,0.0,,,,0.3714285714285727,0.016457290051409945,0.018346813967251685,0.030185206487978844,0.1955021722463579,0.03836824806772765,0.19394293073999133,0.1948876926979122,0.20080688895827578,False
FairLasso_k8_lambda0.0,random_forest,8,0.0,8.0,native-country|occupation|marital-status|education|age|hours-per-week|relationship|education-num,results/adult/final/diagnostics/FairLasso_k8_lambda0.0_diagnostics.csv,0.7646666666666667,0.8006362110723793,0.6522167487684729,0.8827563968281242,0.3924218832793942,0.2866330764671013,0.1576763485477178,0.550098231827112,0.3208681475443244,0.182077922077922,0.7419354838709677,0.8990536277602523,0.0714285714285714,0.3922967189728958,0.1571181438892845,0.8252405206564799,0.0711520102044564,0.2717193255261839,0.5830304536570066,0.8625777275296778,0.9389937817976258,ok,adult,adult,FairLasso-style,8.0,0.0,,,,0.3714285714285727,0.027893096659051375,0.01203393174196099,0.11459795237547421,0.24124712496805534,0.13032075269378107,0.19966083404381205,0.19173125158526685,0.24301326190202346,False
BasicFACMIM_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|occupation|education|age|hours-per-week|native-country|workclass|marital-status,results/adult/final/diagnostics/BasicFACMIM_k8_lambda0.0_diagnostics.csv,0.7473333333333333,0.7916591151417294,0.6380133715377269,0.8813135652063391,0.4330270891586301,0.2591234003975034,0.1514522821576763,0.5844793713163065,0.3660451056314109,0.1586963309914129,0.7096774193548387,0.9148264984227128,0.069047619047619,0.4350927246790299,0.2051490790678741,0.7757508342602892,0.0715649002832443,0.2717193255261839,0.5925344270293258,0.8591294516676088,0.9391746749576032,ok,adult,adult,BasicFA-CMIM,8.0,0.0,,,,0.0,0.0,0.02406786348392198,0.0,0.0,0.0,0.0,0.01203393174196099,0.0,False
SubsetFACMIM_k8_lambda0.0,random_forest,8,0.0,8.0,relationship|occupation|education|age|hours-per-week|native-country|workclass|marital-status,results/adult/final/diagnostics/SubsetFACMIM_k8_lambda0.0_diagnostics.csv,0.7473333333333333,0.7916591151417294,0.6380133715377269,0.8813135652063391,0.4330270891586301,0.2591234003975034,0.1514522821576763,0.5844793713163065,0.3660451056314109,0.1586963309914129,0.7096774193548387,0.9148264984227128,0.069047619047619,0.4350927246790299,0.2051490790678741,0.7757508342602892,0.0715649002832443,0.2717193255261839,0.5925344270293258,0.8591294516676088,0.9391746749576032,ok,adult,adult,SubsetFA-CMIM,8.0,0.0,,,,0.0,0.0,0.02406786348392198,0.0,0.0,0.0,0.0,0.01203393174196099,0.0,False
ProxyRank_k8_lambda0.5,random_forest,8,0.5,8.0,education|age|education-num|marital-status|hours-per-week|occupation|native-country|workclass,results/adult/final/diagnostics/ProxyRank_k8_lambda0.5_diagnostics.csv,0.7733333333333333,0.8081810671305067,0.6620278330019881,0.8903130214965436,0.3499539410935117,0.3402720147533425,0.1804979253112033,0.5304518664047151,0.2747163915494871,0.2477492559523809,0.7903225806451613,0.8958990536277602,0.0904761904761904,0.3651925820256776,0.1055764729825989,0.8821558382553385,0.0382350599592851,0.1133884211525689,0.550579326654486,0.8077444884115319,0.8789372526851329,ok,adult,adult,ProxyRank,8.0,0.5,,,,0.5571428571428567,0.12313351734591793,0.20339317419609393,0.23445300816749126,0.5001277791975467,0.26345347862439494,0.3401381872443873,0.3802680156694753,0.395797932655174,False
FairmRMR_k8_lambda0.5,random_forest,8,0.5,8.0,education|marital-status|capital-gain|hours-per-week|capital-loss|age|fnlwgt|workclass,results/adult/final/diagnostics/FairmRMR_k8_lambda0.5_diagnostics.csv,0.7733333333333333,0.8195330686180592,0.6705426356589147,0.9044706596776814,0.4030072797528308,0.2865018942810752,0.1618257261410788,0.5648330058939096,0.3313361864003804,0.1675029868578255,0.8064516129032258,0.9337539432176656,0.0666666666666666,0.3980028530670471,0.1273023303144398,0.863666085440279,0.0219815875850334,0.1060794500629328,0.4803447369747589,0.7398530243075183,0.8108535895986433,ok,adult,adult,fair-mRMR,8.0,0.5,,,,0.5571428571428567,0.32926416628600197,0.4403235352140463,0.08472334061888864,0.39100434449271626,0.1001238833003345,0.44320351171442934,0.4987331961784515,0.3209330988808727,False
FairCFS_k8_lambda0.5,random_forest,8,0.5,8.0,education|marital-status|age|hours-per-week|occupation|capital-gain|relationship|capital-loss,results/adult/final/diagnostics/FairCFS_k8_lambda0.5_diagnostics.csv,0.7713333333333333,0.8112091305586089,0.6633954857703631,0.9065772409199288,0.4238642199740766,0.2469567610233683,0.1390041493775933,0.56286836935167,0.3508559201141227,0.1247330960854092,0.7419354838709677,0.9211356466876972,0.05,0.4008559201141227,0.1792001628167294,0.8054573574900574,0.0689342547516801,0.2717193255261839,0.5740663389396863,0.8625777275296778,0.9345618993781798,ok,adult,adult,FairCFS-style,8.0,0.5,,,,0.5142857142857139,0.054201768672094364,0.01203393174196099,0.025859887265615833,0.13033478149757172,0.04381583385058174,0.28424374147890413,0.26315982301383745,0.27007280077566487,False
FairLasso_k8_lambda0.5,random_forest,8,0.5,8.0,native-country|occupation|education|marital-status|age|hours-per-week|education-num|workclass,results/adult/final/diagnostics/FairLasso_k8_lambda0.5_diagnostics.csv,0.776,0.8064722649161251,0.6619718309859155,0.8911238787456544,0.3626221783824764,0.3112884746392518,0.1639004149377593,0.5265225933202358,0.2861490387881258,0.2102737157855268,0.7580645161290323,0.889589905362776,0.0761904761904762,0.362339514978602,0.1315253892337438,0.8521505376344086,0.0382350599592851,0.1133884211525689,0.5505793266544861,0.8077444884115319,0.8789372526851329,ok,adult,adult,FairLasso-style,8.0,0.5,,,,0.6142857142857145,0.1231335173459176,0.20339317419609393,0.19870010353157708,0.36979299769997387,0.230474029442584,0.36870961581581607,0.40883944424090424,0.4064929089086458,False
BasicFACMIM_k8_lambda0.5,random_forest,8,0.5,8.0,education|marital-status|age|native-country|hours-per-week|workclass|fnlwgt|capital-gain,results/adult/final/diagnostics/BasicFACMIM_k8_lambda0.5_diagnostics.csv,0.754,0.8039784963952747,0.6502369668246446,0.8954735571095352,0.4072585575817851,0.2996803857799708,0.1742738589211618,0.581532416502947,0.3379661707764418,0.2023088023088023,0.7741935483870968,0.9305993690851736,0.0857142857142857,0.4236804564907275,0.1564058206980767,0.8319300164024057,0.0235642676709959,0.1060794500629328,0.4947544756702017,0.7403617863199548,0.8115545505935557,ok,adult,adult,BasicFA-CMIM,8.0,0.5,,,,0.14285714285714354,0.28697319823317613,0.43854803708818313,0.07272518118025995,0.2448249424993607,0.08099854616340785,0.21491517054515985,0.29070258997266335,0.10779116201870174,False
